--- asteroids vs asteroids ---
23 24 0.00446357 -0.412742
23 25 0.123067 -0.0231543
23 26 0.00321661 0.126191
23 27 0.0111736 -0.340643
23 28 0.00325267 0.272119
23 29 0.0835671 0.428774
23 30 0.0131723 0.373641
23 31 0.0273784 0.0306571
23 32 0.00314195 0.255251
23 33 0.00497932 -0.69291
23 34 0.00571617 -0.265412
23 35 0.00384822 0.0095075
23 36 0.0278393 0.783272
23 37 0.0149937 0.407561
23 38 0.217706 -0.405951
23 39 0.00950523 -0.125121
23 40 0.00327007 -0.641617
23 41 0.0133086 0.366885
23 42 0.00412695 -0.0286897
23 43 0.00938125 -0.103706
23 44 0.002719 -0.694303
23 45 0.0029011 -0.665181
23 46 0.00673452 -0.199831
23 47 0.00523571 -0.197278
23 48 0.102315 0.775581
23 49 0.014288 -0.263021
23 50 0.0344035 -0.447421
23 51 0.0283307 -0.240256
23 52 0.00704213 -0.340178
23 53 0.0138253 -0.0468799
23 54 0.00382199 0.529634
23 55 0.00207791 -0.735101
23 56 0.0362561 0.460786
23 57 0.00722475 -0.297687
23 58 0.0284191 -0.303471
23 59 0.0139464 0.6709
23 60 0.0140237 0.673151
23 61 0.145627 -0.438744
23 62 0.00467463 -0.762131
23 63 0.00605947 0.224029
23 64 0.0134116 -0.323976
23 65 0.0484556 -0.622517
23 66 0.0231951 0.128591
23 67 0.00255257 -0.734633
23 68 0.00631885 0.181618
23 69 0.0312872 0.339247
23 70 0.0164344 0.272526
23 71 0.00519302 -0.671188
23 72 0.0182958 -0.582692
23 73 0.00802634 0.520745
23 74 0.0346258 -0.350421
23 75 0.00467534 -0.719617
23 76 0.00910942 -0.290824
23 77 0.00462733 0.275246
23 78 0.00322018 -0.224693
23 79 0.0439602 -0.577981
23 80 0.0183985 0.665741
23 81 0.00515679 -0.667045
23 82 0.0513033 0.453202
23 83 0.00449764 -0.616052
23 84 0.0025006 -0.640072
23 85 0.0572917 0.464747
23 86 0.00646027 -0.420693
23 87 0.00798892 -0.0527335
23 88 0.00594504 -0.0172131
23 89 0.00492692 -0.529537
23 90 0.00864235 0.331195
23 91 0.00341138 -0.113698
23 92 0.0056857 -0.659999
23 93 0.00834751 0.241437
23 94 0.00239144 0.495455
23 95 0.00746553 -0.529619
23 96 0.234095 0.558634
23 97 0.0552801 -0.390391
23 98 0.00576765 -0.7753
23 99 0.0116899 -0.237321
24 25 0.003236 -0.522096
24 26 0.0109783 0.585271
24 27 0.0022118 -0.136921
24 28 0.00740512 0.609958
24 29 0.00380272 -0.625746
24 30 0.00327903 0.136213
24 31 0.00366066 -0.020691
24 32 0.00746009 0.609843
24 33 0.0108882 0.0878271
24 34 0.173394 -0.545016
24 35 0.0209429 0.248895
24 36 0.00303015 -0.0858196
24 37 0.00271954 -0.183929
24 38 0.00366364 -0.534527
24 39 0.00530881 0.337437
24 40 0.0337331 -0.322993
24 41 0.00238419 -0.108746
24 42 0.0267918 0.777782
24 43 0.0299221 -0.552975
24 44 0.0194897 -0.586348
24 45 0.024854 -0.364447
24 46 0.0752119 -0.758714
24 47 0.00503671 0.626921
24 48 0.00427402 -0.197627
24 49 0.0138622 0.0942619
24 50 0.00232657 -0.422173
24 51 0.00227196 -0.361882
24 52 0.222382 -0.144162
24 53 0.00573954 0.234655
24 54 0.00453509 0.370272
24 55 0.0108766 -0.254677
24 56 0.00401293 -0.767976
24 57 0.103748 -0.218879
24 58 0.0022684 -0.38051
24 59 0.00298714 -0.2955
24 60 0.00283596 0.0745675
24 61 0.00309901 -0.416709
24 62 0.0349607 0.388755
24 63 0.00276681 0.365938
24 64 0.00232911 -0.0361889
24 65 0.00247767 -0.462015
24 66 0.0117518 -0.0430308
24 67 0.0168883 -0.102019
24 68 0.00257737 0.318678
24 69 0.00332103 -0.0740195
24 70 0.00277978 0.0171085
24 71 0.00634759 0.721248
24 72 0.00264241 -0.783783
24 73 0.00670164 -0.423024
24 74 0.00934415 -0.136449
24 75 0.00697943 0.0345102
24 76 0.0506315 -0.717331
24 77 0.00986515 0.764969
24 78 0.0137233 0.716032
24 79 0.00283204 -0.603889
24 80 0.00548619 -0.35421
24 81 0.0737981 0.671561
24 82 0.00275979 -0.226886
24 83 0.100487 0.765239
24 84 0.0199047 -0.176139
24 85 0.00371699 -0.677232
24 86 0.00530391 0.544227
24 87 0.0263135 0.41495
24 88 0.00456828 0.540589
24 89 0.320433 0.438735
24 90 0.00327206 0.271959
24 91 0.0172913 0.301115
24 92 0.0702614 0.706837
24 93 0.00271946 -0.64571
24 94 0.00342726 0.718217
24 95 0.00555837 0.469766
24 96 0.00516011 -0.541316
24 97 0.00256027 -0.407711
24 98 0.0323838 0.66109
24 99 0.0292828 -0.705837
25 26 0.00277381 -0.0126882
25 27 0.0198182 0.232674
25 28 0.00291144 0.121337
25 29 0.297077 0.56952
25 30 0.00835523 0.0113715
25 31 0.0149059 0.525419
25 32 0.00279516 0.103617
25 33 0.00337733 -0.710205
25 34 0.00418313 -0.403904
25 35 0.00314667 -0.138699
25 36 0.0178349 0.23568
25 37 0.0245966 0.394443
25 38 0.612622 -0.365476
25 39 0.00576109 -0.545377
25 40 0.00244769 -0.702646
25 41 0.0245506 0.688905
25 42 0.00334265 -0.172818
25 43 0.00666421 -0.302851
25 44 0.00205391 -0.746008
25 45 0.00218242 -0.721755
25 46 0.00490069 -0.357722
25 47 0.00355483 -0.604656
25 48 0.0348547 0.0578196
25 49 0.00779238 -0.394845
25 50 0.0744263 0.05726
25 51 0.0446176 0.233874
25 52 0.00497173 -0.474944
25 53 0.00794481 -0.617918
25 54 0.00368257 0.347568
25 55 0.00159538 -0.778511
25 56 0.0611526 0.651183
25 57 0.00506234 -0.445901
25 58 0.0482166 0.161128
25 59 0.021083 0.292475
25 60 0.00895498 0.531198
25 61 0.292403 0.298931
25 62 0.00321381 -0.0701632
25 63 0.00430348 0.675635
25 64 0.0258756 0.425873
25 65 0.16722 -0.0229742
25 66 0.0156735 -0.202274
25 67 0.00191067 -0.782472
25 68 0.00465399 0.409969
25 69 0.0177941 0.34265
25 70 0.0109924 0.431511
25 71 0.00355709 -0.334835
25 72 0.0385926 0.154975
25 73 0.00755709 0.274222
25 74 0.0147001 -0.502317
25 75 0.00322849 -0.613781
25 76 0.00613098 -0.456543
25 77 0.00408223 0.102899
25 78 0.0023367 -0.299527
25 79 0.244043 -0.412437
25 80 0.0180059 0.272761
25 81 0.00360293 -0.738156
25 82 0.0346261 0.623257
25 83 0.00316349 -0.694905
25 84 0.00190803 -0.697125
25 85 0.13756 0.62631
25 86 0.00429607 -0.499259
25 87 0.00502893 -0.185475
25 88 0.00400803 -0.523357
25 89 0.00348484 -0.623172
25 90 0.00560641 0.656791
25 91 0.00248303 -0.198729
25 92 0.00385994 -0.738044
25 93 0.0110742 0.282205
25 94 0.00229706 0.350082
25 95 0.00479542 -0.0915998
25 96 0.087753 -0.445113
25 97 0.121468 0.345601
25 98 0.00381745 -0.105523
25 99 0.0076282 -0.431484
26 27 0.00272106 -0.372807
26 28 0.15273 -0.565336
26 29 0.00349398 -0.0700429
26 30 0.00186247 0.449786
26 31 0.00216741 0.35729
26 32 0.177474 -0.00184886
26 33 0.00312336 0.32611
26 34 0.0176119 0.111941
26 35 0.106436 0.766389
26 36 0.0019791 0.285759
26 37 0.00330159 -0.307175
26 38 0.00305224 0.0107576
26 39 0.00230141 0.62672
26 40 0.00620322 0.0678975
26 41 0.0028716 -0.337456
26 42 0.089305 0.258801
26 43 0.0147249 0.408467
26 44 0.00478795 0.740873
26 45 0.0053415 0.49186
26 46 0.0184179 0.669249
26 47 0.00209755 0.0119722
26 48 0.00269428 0.257796
26 49 0.00425845 0.6003
26 50 0.00199601 -0.00168562
26 51 0.00189433 0.035674
26 52 0.0143202 0.033906
26 53 0.00261664 0.563181
26 54 0.0184225 -0.189769
26 55 0.0035408 0.379605
26 56 0.00421335 -0.168794
26 57 0.013505 0.706924
26 58 0.00191626 0.0204596
26 59 0.00381692 -0.346272
26 60 0.00168512 0.402178
26 61 0.00246566 0.0581742
26 62 0.00482027 0.516839
26 63 0.00152742 0.58841
26 64 0.00274336 -0.330591
26 65 0.00213924 -0.0138065
26 66 0.00896322 0.124736
26 67 0.00403226 0.739073
26 68 0.00151464 0.544058
26 69 0.00208302 0.309211
26 70 0.00174516 0.351971
26 71 0.00244942 0.143587
26 72 0.00300283 -0.277236
26 73 0.0139957 -0.391913
26 74 0.00410946 0.424611
26 75 0.00252083 0.261445
26 76 0.0112682 0.581239
26 77 0.0844215 -0.541091
26 78 0.0034806 0.307419
26 79 0.00269917 -0.111179
26 80 0.00647519 -0.175732
26 81 0.00667449 0.609561
26 82 0.00195195 0.187359
26 83 0.00654333 0.628612
26 84 0.00508031 0.010912
26 85 0.00357498 -0.10524
26 86 0.00226073 0.741405
26 87 0.00495328 0.0170955
26 88 0.00203673 0.732571
26 89 0.00846978 0.563002
26 90 0.00171695 0.5466
26 91 0.00403534 0.443099
26 92 0.00630976 0.355288
26 93 0.00410074 -0.498373
26 94 0.0192817 -0.0784756
26 95 0.00233172 0.702877
26 96 0.00395963 0.0729885
26 97 0.00211462 0.0318031
26 98 0.0048076 0.253535
26 99 0.01018 0.455853
27 28 0.00313606 -0.262357
27 29 0.0295808 -0.665901
27 30 0.00310542 0.407457
27 31 0.00434117 0.713532
27 32 0.00296742 -0.282752
27 33 0.00188013 -0.124632
27 34 0.0029492 -0.781515
27 35 0.00275932 -0.525124
27 36 0.00487883 0.294794
27 37 0.0897126 -0.735391
27 38 0.0174702 -0.244334
27 39 0.00249288 -0.0115135
27 40 0.00169395 -0.354276
27 41 0.931135 -0.752366
27 42 0.00286925 -0.551624
27 43 0.00447668 -0.00403913
27 44 0.00142794 -0.417679
27 45 0.00151551 -0.379897
27 46 0.00343839 -0.770245
27 47 0.00182749 -0.662861
27 48 0.00669424 0.480469
27 49 0.00342199 -0.00722754
27 50 0.0134668 0.46832
27 51 0.0104769 0.3766
27 52 0.00328887 -0.136071
27 53 0.00316688 -0.70039
27 54 0.00483301 -0.115207
27 55 0.00112822 -0.451657
27 56 0.0433351 -0.0273909
27 57 0.00332007 -0.123196
27 58 0.0113075 0.342568
27 59 0.0829405 -0.50148
27 60 0.00312871 0.346231
27 61 0.0129548 0.662451
27 62 0.00193149 -0.698569
27 63 0.00202279 0.750566
27 64 1.14665 0.736001
27 65 0.0159517 0.771705
27 66 0.00881297 -0.220973
27 67 0.00130189 -0.502786
27 68 0.00219692 0.0156008
27 69 0.00476633 0.331891
27 70 0.00366289 0.349135
27 71 0.00189994 -0.0769454
27 72 0.256913 -0.542731
27 73 0.00886619 -0.357031
27 74 0.00499016 -0.0871892
27 75 0.00177698 -0.561716
27 76 0.00377376 -0.217686
27 77 0.0042662 -0.333734
27 78 0.00148199 -0.0445929
27 79 0.0373069 0.181535
27 80 0.0161391 -0.699286
27 81 0.00224932 -0.533722
27 82 0.00640129 0.0808723
27 83 0.00200971 -0.449373
27 84 0.00135846 -0.309203
27 85 0.0336681 -0.784893
27 86 0.00211835 -0.303703
27 87 0.00266519 -0.218
27 88 0.00198267 -0.183414
27 89 0.00226035 -0.324889
27 90 0.00235336 0.769362
27 91 0.00159548 -0.725501
27 92 0.0023175 -0.577637
27 93 0.0457355 0.0760309
27 94 0.00296274 -0.0106366
27 95 0.00226227 -0.436985
27 96 0.0135046 -0.340011
27 97 0.0126127 0.101122
27 98 0.00217382 -0.77432
27 99 0.0044677 -0.264242
28 29 0.0037532 0.0736215
28 30 0.00173912 0.559567
28 31 0.00206143 0.476831
28 32 7.33774 0.613383
28 33 0.00256483 0.614165
28 34 0.01187 0.755754
28 35 0.0424125 0.549938
28 36 0.00191567 0.400011
28 37 0.00384356 -0.169628
28 38 0.003195 0.154427
28 39 0.00204998 0.744083
28 40 0.00440738 0.660065
28 41 0.00330245 -0.219126
28 42 0.0365364 0.252509
28 43 0.0125863 0.708385
28 44 0.00347369 0.338554
28 45 0.0038302 0.598126
28 46 0.0133302 0.407468
28 47 0.00181768 0.23821
28 48 0.00262298 0.389946
28 49 0.00370039 0.757824
28 50 0.00206634 0.110888
28 51 0.00193977 0.144269
28 52 0.0103091 0.600712
28 53 0.00236283 0.684497
28 54 0.0401667 -0.69035
28 55 0.00261581 0.599696
28 56 0.00471454 -0.0165214
28 57 0.0100724 0.398748
28 58 0.00196942 0.12921
28 59 0.00452063 -0.208034
28 60 0.0015901 0.512395
28 61 0.00253036 0.186528
28 62 0.00370179 0.150441
28 63 0.00139442 0.684466
28 64 0.00311821 -0.219301
28 65 0.00222881 0.105077
28 66 0.00914506 0.361506
28 67 0.002971 0.0254005
28 68 0.00139767 0.637233
28 69 0.00200448 0.427416
28 70 0.00166558 0.461002
28 71 0.00208924 0.389701
28 72 0.00339813 -0.154362
28 73 0.0198736 -0.122933
28 74 0.00378243 0.584629
28 75 0.00212103 0.518544
28 76 0.00907955 0.0936147
28 77 0.20996 0.251185
28 78 0.00269966 0.100914
28 79 0.00290327 0.0148611
28 80 0.00753942 0.0256024
28 81 0.00496532 0.393653
28 82 0.00193384 0.306879
28 83 0.00478421 0.472287
28 84 0.00360464 0.369863
28 85 0.00389369 0.0415456
28 86 0.00197729 0.129673
28 87 0.00403072 0.367963
28 88 0.00179056 0.103804
28 89 0.00604456 0.430435
28 90 0.00157093 0.653507
28 91 0.00308723 0.366214
28 92 0.00479544 0.753981
28 93 0.00512668 -0.37171
28 94 0.0459918 -0.474221
28 95 0.00204808 0.0580344
28 96 0.00408709 0.234995
28 97 0.002177 0.150496
28 98 0.00378562 0.623437
28 99 0.00877665 0.705572
29 30 0.00704595 0.152198
29 31 0.0116945 0.00247099
29 32 0.00360268 0.0537098
29 33 0.00351257 -0.424582
29 34 0.0050902 -0.510731
29 35 0.00396613 -0.214701
29 36 0.0129067 0.608852
29 37 0.0510392 0.0783262
29 38 0.443137 0.466288
29 39 0.00544126 -0.701779
29 40 0.00273784 -0.00734307
29 41 0.0404354 0.595715
29 42 0.00418359 -0.250873
29 43 0.00862303 -0.432432
29 44 0.00227612 -0.0897837
29 45 0.00243057 -0.0422113
29 46 0.00608889 -0.470409
29 47 0.00348414 -0.0566736
29 48 0.0246883 0.579431
29 49 0.00822592 -0.0796592
29 50 0.036823 0.229581
29 51 0.0252163 0.327693
29 52 0.00597914 -0.591075
29 53 0.00733449 -0.636982
29 54 0.00503504 0.317935
29 55 0.0017552 -0.149065
29 56 0.215292 0.718088
29 57 0.00616942 -0.567012
29 58 0.0269777 0.278124
29 59 0.0408102 0.62194
29 60 0.00729597 0.464453
29 61 0.0783719 0.741394
29 62 0.00353369 -0.325267
29 63 0.00389473 0.701233
29 64 0.0375582 -0.485579
29 65 0.0610993 0.236969
29 66 0.0230206 -0.387415
29 67 0.00210537 -0.176194
29 68 0.00414505 0.596532
29 69 0.0131871 0.199062
29 70 0.00860925 0.732465
29 71 0.00355355 -0.171886
29 72 0.0681702 -0.294939
29 73 0.0112383 0.219168
29 74 0.0149872 -0.62377
29 75 0.00327226 -0.689979
29 76 0.00754609 -0.592606
29 77 0.00539642 0.0456521
29 78 0.00251538 -0.532677
29 79 0.21338 -0.446761
29 80 0.0334723 0.173672
29 81 0.00403194 -0.127022
29 82 0.0207622 0.300189
29 83 0.00357424 -0.0328076
29 84 0.00213057 -0.777447
29 85 1.53614 0.754002
29 86 0.0041585 -0.474333
29 87 0.00546902 -0.51845
29 88 0.00385097 -0.41904
29 89 0.00400579 -0.730823
29 90 0.0049984 0.174727
29 91 0.00269335 -0.424063
29 92 0.00433145 -0.146844
29 93 0.0179781 0.496303
29 94 0.0029823 0.327279
29 95 0.00461839 -0.335315
29 96 0.129935 -0.597789
29 97 0.0473259 0.43507
29 98 0.00418674 -0.393452
29 99 0.00960321 -0.582737
30 31 0.138498 0.68482
30 32 0.00167997 0.550218
30 33 0.00807264 -0.419723
30 34 0.00353423 0.273879
30 35 0.0021892 0.403752
30 36 0.0668762 -0.0689693
30 37 0.00324388 0.672303
30 38 0.008341 0.108864
30 39 0.0416985 -0.432424
30 40 0.0032548 -0.163265
30 41 0.00331936 0.468438
30 42 0.00240675 0.375826
30 43 0.0042218 0.472584
30 44 0.00287104 -0.238323
30 45 0.00296892 -0.198455
30 46 0.00374547 0.348433
30 47 0.0157929 -0.0188558
30 48 0.0334979 0.610203
30 49 0.0130914 0.175402
30 50 0.00896838 -0.773649
30 51 0.0106133 -0.672529
30 52 0.0044541 0.250139
30 53 0.0708162 -0.202076
30 54 0.00170723 0.758803
30 55 0.00229577 -0.314842
30 56 0.00525526 0.407037
30 57 0.00423136 0.302546
30 58 0.00995292 -0.117861
30 59 0.00327299 0.521192
30 60 0.69743 -0.651607
30 61 0.0114326 0.0015344
30 62 0.0049383 -0.130498
30 63 0.0544656 0.507702
30 64 0.00356307 0.602363
30 65 0.00834482 -0.733089
30 66 0.0059048 0.720211
30 67 0.00278964 -0.265181
30 68 0.0551606 0.704448
30 69 0.0809899 0.132063
30 70 0.167512 -0.389275
30 71 0.0125814 -0.707907
30 72 0.00399874 0.613775
30 73 0.00283272 0.0355377
30 74 0.0180408 0.504171
30 75 0.00976468 -0.642926
30 76 0.00481021 0.361411
30 77 0.00226467 0.591462
30 78 0.00409573 -0.371204
30 79 0.00626413 0.470769
30 80 0.00400363 0.364303
30 81 0.00490838 -0.0632897
30 82 0.0235734 -0.0426631
30 83 0.00405054 -0.0228861
30 84 0.0025247 -0.197609
30 85 0.00602645 0.699493
30 86 0.0228078 -0.776203
30 87 0.00810664 -0.0111289
30 88 0.0233211 -0.226877
30 89 0.00401389 0.0562272
30 90 0.172954 -0.777345
30 91 0.00411416 -0.324697
30 92 0.00515794 -0.00494642
30 93 0.0025 0.300528
30 94 0.00124377 0.701765
30 95 0.027494 -0.639173
30 96 0.00905034 0.665988
30 97 0.0102726 -0.0868774
30 98 0.00593953 -0.0715841
30 99 0.00526802 0.445289
31 32 0.0019918 0.46564
31 33 0.00716993 -0.642903
31 34 0.0041225 0.125315
31 35 0.0025697 0.293801
31 36 0.256523 -0.631303
31 37 0.00467458 0.577706
31 38 0.0150112 0.74523
31 39 0.0278474 -0.248397
31 40 0.00329988 -0.309711
31 41 0.00472166 0.585264
31 42 0.00280972 0.262838
31 43 0.00533739 0.32567
31 44 0.00285109 -0.379575
31 45 0.00298055 -0.342153
31 46 0.00449062 0.201084
31 47 0.0109065 -0.604573
31 48 0.124796 0.0882849
31 49 0.0157736 -0.138113
31 50 0.0152356 -0.531191
31 51 0.01789 -0.164548
31 52 0.00520274 0.0878206
31 53 0.0508631 -0.0810708
31 54 0.00210918 0.690809
31 55 0.00223942 -0.446048
31 56 0.00803321 0.226283
31 57 0.00504615 0.140654
31 58 0.0166175 -0.345791
31 59 0.00464038 0.397297
31 60 0.22084 0.28563
31 61 0.0226953 0.477062
31 62 0.00503273 -0.325997
31 63 0.0207991 0.0832106
31 64 0.00505177 0.645357
31 65 0.0145442 -0.61616
31 66 0.00837606 0.588028
31 67 0.0027448 -0.41162
31 68 0.0217985 0.31984
31 69 0.785881 -0.312467
31 70 0.207984 0.297648
31 71 0.00950331 -0.339096
31 72 0.00584177 0.752311
31 73 0.00368833 0.724373
31 74 0.0286122 0.174057
31 75 0.0078045 -0.1541
31 76 0.00593004 0.191147
31 77 0.00274507 0.502612
31 78 0.00386086 -0.537653
31 79 0.0101232 0.0493849
31 80 0.00571296 0.181677
31 81 0.0051359 -0.245739
31 82 0.0645745 -0.202664
31 83 0.00429989 -0.199913
31 84 0.00253843 -0.333495
31 85 0.00967656 0.58108
31 86 0.0148913 -0.649112
31 87 0.0086827 -0.25493
31 88 0.0143214 -0.207378
31 89 0.00437922 -0.114648
31 90 0.0424788 -0.0468542
31 91 0.00394537 -0.488718
31 92 0.00552443 -0.200204
31 93 0.00338077 0.16243
31 94 0.00148223 0.638939
31 95 0.0182155 -0.445849
31 96 0.016014 0.442978
31 97 0.0189222 -0.753586
31 98 0.00618976 -0.28765
31 99 0.00676637 0.274843
32 33 0.0025074 0.605728
32 34 0.0121212 0.74323
32 35 0.0468355 0.619365
32 36 0.00184591 0.388426
32 37 0.00365492 -0.193377
32 38 0.00307458 0.135918
32 39 0.00199189 0.736377
32 40 0.00434875 0.0100949
32 41 0.00313094 -0.240221
32 42 0.0396219 0.411851
32 43 0.0127551 0.687867
32 44 0.00341372 0.624259
32 45 0.00377173 0.782042
32 46 0.0136435 0.379485
32 47 0.00176527 0.226333
32 48 0.0025354 0.376374
32 49 0.00363254 0.747795
32 50 0.00197749 0.0959998
32 51 0.00185683 0.13034
32 52 0.0104297 0.583565
32 53 0.00229482 0.675753
32 54 0.0358783 -0.760097
32 55 0.00255985 0.774948
32 56 0.00451592 -0.0395353
32 57 0.0102005 0.374166
32 58 0.00188459 0.115077
32 59 0.00429182 -0.232822
32 60 0.00153464 0.50248
32 61 0.00243168 0.170557
32 62 0.00365428 0.140162
32 63 0.00134619 0.677519
32 64 0.00295531 -0.239031
32 65 0.00213447 0.0892325
32 66 0.00900688 0.335904
32 67 0.00291808 0.174352
32 68 0.00134721 0.630033
32 69 0.00193412 0.415755
32 70 0.00160538 0.450627
32 71 0.00203173 0.37908
32 72 0.00323021 -0.175042
32 73 0.0191342 -0.172295
32 74 0.00369628 0.571427
32 75 0.002065 0.509477
32 76 0.00913938 0.064545
32 77 0.234359 0.109105
32 78 0.0026445 0.109455
32 79 0.00277585 -0.00338638
32 80 0.00727558 -0.00449952
32 81 0.00492097 0.388039
32 82 0.0018613 0.293599
32 83 0.00475362 0.468488
32 84 0.0035461 0.0640555
32 85 0.00373504 0.02057
32 86 0.00191986 0.116969
32 87 0.00397443 0.352085
32 88 0.00173678 0.0913748
32 89 0.0060376 0.425005
32 90 0.00151952 0.645438
32 91 0.00302841 0.380648
32 92 0.00475731 0.746023
32 93 0.0048269 -0.398352
32 94 0.0373841 0.372406
32 95 0.00199 0.0445597
32 96 0.00395403 0.215502
32 97 0.00208721 0.135298
32 98 0.00373766 0.612882
32 99 0.00879022 0.688368
33 34 0.00867697 0.491593
33 35 0.00403666 0.407502
33 36 0.00532791 -0.641249
33 37 0.0021148 -0.190224
33 38 0.00366461 -0.102185
33 39 0.0238225 -0.410258
33 40 0.0175373 0.19962
33 41 0.00200405 -0.205672
33 42 0.00463113 0.341959
33 43 0.00703652 0.393244
33 44 0.0159983 0.0135716
33 45 0.0162329 0.110758
33 46 0.00796215 0.771249
33 47 0.0444954 0.231501
33 48 0.00641591 -0.171308
33 49 0.0250987 -0.450241
33 50 0.00280209 -0.266257
33 51 0.0029119 -0.101673
33 52 0.0117559 0.628474
33 53 0.0195643 -0.531855
33 54 0.00203102 0.151677
33 55 0.0116947 -0.18461
33 56 0.00321933 -0.548499
33 57 0.00995236 0.0784639
33 58 0.00285575 -0.139321
33 59 0.00224125 -0.769884
33 60 0.00627827 -0.475242
33 61 0.00363751 -0.451323
33 62 0.0498237 0.684612
33 63 0.00889819 -0.0311852
33 64 0.00204692 -0.651211
33 65 0.00284196 -0.421462
33 66 0.00610031 -0.677035
33 67 0.0178672 -0.0255235
33 68 0.00722327 -0.0560101
33 69 0.00597533 -0.666814
33 70 0.0055832 -0.511504
33 71 0.0913702 0.436121
33 72 0.00228576 -0.721459
33 73 0.00308303 0.140605
33 74 0.0129935 -0.23475
33 75 0.167706 0.710314
33 76 0.00986652 0.102834
33 77 0.0032424 0.110971
33 78 0.0532307 -0.246477
33 79 0.00281084 -0.781533
33 80 0.00335002 -0.319103
33 81 0.0329199 0.679659
33 82 0.00405429 -0.00649667
33 83 0.0227319 0.706325
33 84 0.0121332 0.0765186
33 85 0.00325701 -0.67054
33 86 0.0379384 0.0400519
33 87 0.0501177 0.166565
33 88 0.0284285 0.0944403
33 89 0.0172875 0.0205871
33 90 0.0103393 -0.266765
33 91 0.0445347 -0.106869
33 92 0.0307065 0.261951
33 93 0.00190678 -0.638716
33 94 0.00157669 0.147961
33 95 0.0357311 -0.17254
33 96 0.00476194 -0.589883
33 97 0.00309506 -0.310136
33 98 0.0517031 0.579923
33 99 0.0088884 0.0818408
34 35 0.0435619 0.220556
34 36 0.0034693 0.0455271
34 37 0.00377436 -0.0109788
34 38 0.00481174 -0.407258
34 39 0.00528839 0.505798
34 40 0.0183533 -0.745601
34 41 0.00320536 -0.763696
34 42 0.0566258 0.00319801
34 43 0.080588 -0.756792
34 44 0.0120713 -0.129303
34 45 0.0144962 -0.738875
34 46 0.594097 -0.324479
34 47 0.00464906 0.766489
34 48 0.00509246 -0.0451
34 49 0.0144488 0.376774
34 50 0.00286994 -0.31771
34 51 0.00275713 -0.257566
34 52 0.699474 0.574189
34 53 0.00592065 0.406008
34 54 0.00715107 0.733442
34 55 0.00752853 -0.577613
34 56 0.00558773 -0.665961
34 57 0.424267 -0.0155608
34 58 0.0027636 -0.277277
34 59 0.00418235 -0.121481
34 60 0.00311021 0.209364
34 61 0.00388698 -0.29359
34 62 0.0203184 0.465548
34 63 0.00282835 0.486068
34 64 0.003083 -0.730344
34 65 0.00310342 -0.353986
34 66 0.0196867 -0.626864
34 67 0.0105216 -0.772213
34 68 0.00267766 0.431912
34 69 0.00379551 0.0651324
34 70 0.00309631 0.146206
34 71 0.00563993 0.161479
34 72 0.00354001 -0.702507
34 73 0.0112299 -0.082521
34 74 0.0110797 0.0950405
34 75 0.00598949 0.354292
34 76 0.11908 -0.173425
34 77 0.0174691 0.679552
34 78 0.00938699 0.00158351
34 79 0.00368332 -0.502175
34 80 0.00845109 -0.115703
34 81 0.0337479 0.68238
34 82 0.00328259 -0.0981204
34 83 0.0379582 0.762574
34 84 0.0122846 -0.584236
34 85 0.00504889 -0.566446
34 86 0.00500881 0.690038
34 87 0.0212457 0.743598
34 88 0.00435602 0.679327
34 89 0.071533 0.119007
34 90 0.00339251 0.410996
34 91 0.0112882 0.257095
34 92 0.0367767 0.750812
34 93 0.00383766 -0.507565
34 94 0.00501531 0.0144789
34 95 0.0053242 0.627512
34 96 0.00697879 -0.392458
34 97 0.00316998 -0.295264
34 98 0.0216151 0.434363
34 99 0.0587695 -0.328425
35 36 0.00228959 0.216473
35 37 0.00348459 -0.483444
35 38 0.0035361 -0.121442
35 39 0.00284919 0.602871
35 40 0.00837724 0.553202
35 41 0.00295723 -0.494367
35 42 2.67657 -0.661304
35 43 0.029632 0.21686
35 44 0.00614392 0.0190238
35 45 0.00702395 0.589538
35 46 0.0464926 0.603729
35 47 0.00254927 0.0200166
35 48 0.00322652 0.171973
35 49 0.0059348 0.559807
35 50 0.00219218 -0.104934
35 51 0.00207993 -0.0592171
35 52 0.0300039 0.0730624
35 53 0.00323744 0.52823
35 54 0.0134573 -0.158025
35 55 0.00430309 0.53695
35 56 0.00470487 -0.339065
35 57 0.0286712 0.675259
35 58 0.00209924 -0.0764001
35 59 0.00398162 -0.530372
35 60 0.00196791 0.3499
35 61 0.00281354 -0.0522986
35 62 0.00693636 0.682299
35 63 0.00176685 0.564918
35 64 0.00281314 -0.477319
35 65 0.00236835 -0.124817
35 66 0.0127242 -0.0808375
35 67 0.00519577 0.737222
35 68 0.00172793 0.516274
35 69 0.00244119 0.240241
35 70 0.00201623 0.294189
35 71 0.00300564 0.176124
35 72 0.0031538 -0.430237
35 73 0.01505 -0.747758
35 74 0.00548312 0.347365
35 75 0.00311829 0.318716
35 76 0.0215841 0.495313
35 77 0.0607124 -0.231053
35 78 0.00447221 0.76564
35 79 0.00295986 -0.242999
35 80 0.00760264 -0.404357
35 81 0.0100478 0.0682604
35 82 0.00224536 0.101721
35 83 0.0101756 0.154028
35 84 0.00650111 -0.262337
35 85 0.0040377 -0.258853
35 86 0.00275211 0.737418
35 87 0.00718847 0.0320802
35 88 0.00245354 0.727379
35 89 0.0142228 0.0463799
35 90 0.00203397 0.514341
